"Terms searched for in same 15 second clip: (""palestinian"" OR ""gazan"" OR ""gaza"" OR ""gazans"" OR ""palestinians"" OR ""israeli"" OR ""israel"" OR ""israelis"") AND (""massacring"" OR ""massacre"" OR ""massacres"" OR ""brutal"" OR ""slaughter"" OR ""slaughters"" OR ""slaughtering"" OR ""barbaric"" OR ""savage"")",,,,,,
,,,,,,
,,,,,,
URL,MatchDateTime,Day,Station,Show,Snippet,Victim
https://archive.org/details/CNNW_20231011_140000_CNN_News_Central#start/3102/end/3137,10/11/2023 14:51:57,10/11/2023,CNN,CNN News Central,thank you very much for being with us. we see you. what made you decide to go back to israel? it was a pretty quick decision. we all saw the news on friday night of the massacre that was going on that surprise all of,Israeli Victims
https://archive.org/details/MSNBCW_20231011_140000_Ana_Cabrera_Reports#start/2994/end/3029,10/11/2023 14:50:09,10/11/2023,MSNBC,Ana Cabrera Reports,"effect. it's not just one attack like we've seen over the years, one bombing, one terrorist attack. it's a massive massacre. what does that do to the israeli people? i tell you, there's a range",Israeli Victims
https://archive.org/details/MSNBCW_20231011_140000_Ana_Cabrera_Reports#start/1517/end/1552,10/11/2023 14:25:32,10/11/2023,MSNBC,Ana Cabrera Reports,"will look when they target that area. and the problem here -- i expect a brutal response -- as israel has pursued with all of those scenes of violence we had since 2007, every time something happens, they respond with this brutal response. the problem is while i don't doubt that they're going to succeed at that battle, of course they're going to succeed",Israeli Victims
https://archive.org/details/CNNW_20231011_140000_CNN_News_Central#start/1173/end/1208,10/11/2023 14:19:48,10/11/2023,CNN,CNN News Central,"miles into israeli territory, really, to carry out some of the brutal murders of civilians that they did carry out. it has really shaken people and the sophistication of that indicates that hamas likely is",Israeli Victims
https://archive.org/details/CNNW_20231011_140000_CNN_News_Central#start/909/end/944,10/11/2023 14:15:24,10/11/2023,CNN,CNN News Central,"hamas wants is to trigger an israeli overreaction. hamas wants israel to be brutal in gaza. what do you think of that? well, i know tim very well",Israeli Victims
https://archive.org/details/MSNBCW_20231011_140000_Ana_Cabrera_Reports#start/116/end/151,10/11/2023 14:02:11,10/11/2023,MSNBC,Ana Cabrera Reports,"relentlessly striking hundreds of hamas targets in retaliation for the brutal attack on its country. these are live pictures. these are some of the pictures that we have from up above. take a look at just the level of destruction, warning israel that",Israeli Victims
https://archive.org/details/CNNW_20231011_130000_CNN_News_Central#start/1804/end/1839,10/11/2023 13:30:19,10/11/2023,CNN,CNN News Central,"innocent among us, children, are caught in the intense violence. i do want to warn you that these images are disturbing and they are graphic. the israeli defense forces tell cnn that hamas has carried out a massacre in a village in",Israeli Victims
https://archive.org/details/CNNW_20231011_130000_CNN_News_Central#start/1741/end/1776,10/11/2023 13:29:16,10/11/2023,CNN,CNN News Central,"i think that there are large questions that need to be asked to hamas in the gaza strip, a, as to why they decided to launch this massacre in the first place and why -- absolutely, but in the immediate -- gaza asking to get",Israeli Victims
https://archive.org/details/CNNW_20231011_120000_CNN_This_Morning#start/3115/end/3150,10/11/2023 12:52:10,10/11/2023,CNN,CNN This Morning,"i didn't say that. i didn't say that. thank you, gentlemen. we appreciate it. thank you very much. israeli prime minister netanyahu calling president biden yesterday thanking him for his support and telling him just how brutal saturday's terrorist attack was.",Israeli Victims
https://archive.org/details/MSNBCW_20231011_100000_Morning_Joe#start/3864/end/3899,10/11/2023 11:04:39,10/11/2023,MSNBC,Morning Joe,"years ago, when you see, as i said a minute ago, them slaughtering children and kidnapping children and women and grandparents of a holocaust survivor in a wheelchair, who they pulled across the border into gaza. these are really brutal activities that i think shocked the world. and one of the messages this",Israeli Victims
https://archive.org/details/CNNW_20231011_110000_CNN_This_Morning#start/254/end/289,10/11/2023 11:04:29,10/11/2023,CNN,CNN This Morning,"and at least 20 u.s. citizens are unaccounted for at this moment. the death toll in israel from hamas' surprise assault over the weekend, that continues to rise. at least 1200 people are now confirmed dead and the scale of the savagery of this massacre",Israeli Victims
https://archive.org/details/MSNBCW_20231011_100000_Morning_Joe#start/3165/end/3200,10/11/2023 10:53:00,10/11/2023,MSNBC,Morning Joe,"in new york city in support of what's happening right now, or what just happened in israel, the massacre of civilians, it's -- it's hard to see how it wouldn't be easy and quick for a university president to come out and condemn that immediately.",Israeli Victims
https://archive.org/details/MSNBCW_20231011_100000_Morning_Joe#start/499/end/534,10/11/2023 10:08:34,10/11/2023,MSNBC,Morning Joe,"death toll. and that is just one community and this happened in several where hamas went on a killing spree, massacring people and taking hostages back into gaza and the scale of these atros kis is only now coming to light as",Israeli Victims
https://archive.org/details/MSNBCW_20231011_090000_Way_Too_Early_With_Jonathan_Lemire#start/655/end/690,10/11/2023 9:11:10,10/11/2023,MSNBC,Way Too Early With Jonathan Lemire,"civilians casualties, but they don't go out searching for civilians. they aren't out there massacring babies and families, so this allows the israelis to limit if damage outside of targets they're trying to hit. of course, don't forget we've",Israeli Victims
https://archive.org/details/MSNBCW_20231011_080000_Alex_Wagner_Tonight#start/586/end/621,10/11/2023 8:10:01,10/11/2023,MSNBC,Alex Wagner Tonight,"israel as they move forward in making sure they have what they need to defend themselves. yeah, i was just noting -- i mean the president was very clear what he thought of hamas' terrorism and slaughter of innocents. it was just the specific mention",Israeli Victims
https://archive.org/details/CNNW_20231011_080000_CNN_Newsroom_Live#start/211/end/246,10/11/2023 8:03:46,10/11/2023,CNN,CNN Newsroom Live,"you will see, it is a big massacre, big disaster. have you ever seen anything like this in your career before? never. reporter: less than a mile from gaza, 70 hamas fighters stormed in here early saturday.",Israeli Victims
https://archive.org/details/MSNBCW_20231011_070000_All_In_With_Chris_Hayes#start/1513/end/1548,10/11/2023 7:25:28,10/11/2023,MSNBC,All In With Chris Hayes,"defense forces among those in opposition, all the way up to a former leader of the countries internal intelligence agency. with this background in protests as recently as two weeks ago, the morning after hamas's brutal attack, the editorial board at haaretz, a left leaning paper, puished a piece saying that he bears responsibility for this israel gaza war.",Israeli Victims
https://archive.org/details/CNNW_20231011_070000_Laura_Coates_Live#start/1200/end/1235,10/11/2023 7:20:15,10/11/2023,CNN,Laura Coates Live,"u.s. president joe biden spoke with israeli prime minister benjamin netanyahu by phone on tuesday, underscoring the need for all countries to unequivocally condemn hamas' brutal attack, and comparing it to the atrocities of isis from",Israeli Victims
https://archive.org/details/CNNW_20231011_060000_CNN_NewsNight_with_Abby_Phillip#start/2313/end/2348,10/11/2023 6:38:48,10/11/2023,CNN,CNN NewsNight with Abby Phillip,"massacre on the scale. and what happens to the hostages if a ground offensive is launched, and that looks likely as we say, and one of the residents of gaza who are not part of hamas? israel says they should",Israeli Victims
https://archive.org/details/MSNBCW_20231011_060000_The_11th_Hour_With_Stephanie_Ruhle#start/1457/end/1492,10/11/2023 6:24:32,10/11/2023,MSNBC,The 11th Hour With Stephanie Ruhle,it now let's turn into london colonel jonathan conricus he's a former spokesperson for the israel defense forces. thank you for your patience. what can you tell us right now about the military response against hamas? our last guest walked us through the brutal reality of,Israeli Victims
https://archive.org/details/CNNW_20231011_050000_The_Source_With_Kaitlan_Collins#start/1966/end/2001,10/11/2023 5:33:01,10/11/2023,CNN,The Source With Kaitlan Collins,"jeremy dined, cnn -- the slaughter has extended far beyond israel, for nationals release a dozen countries among the dead or missing. many who are exposures living in -- with former identification of",Israeli Victims
https://archive.org/details/MSNBCW_20231011_040000_Alex_Wagner_Tonight#start/2883/end/2918,10/11/2023 4:48:18,10/11/2023,MSNBC,Alex Wagner Tonight,"one israeli venture capitalist, who works in big tech, amend named david citron, tells the washington post, early saturday morning, as hamas militants staged their brutal and surprise attack in southern israel, he heard air raid sirens, as he fed his children",Israeli Victims
https://archive.org/details/CNNW_20231011_040000_Anderson_Cooper_360#start/2778/end/2813,10/11/2023 4:46:33,10/11/2023,CNN,Anderson Cooper 360,"disturbing. a massacre as it unfolded. video of armed fighters rampaging through the -- in southern israel close to the gaza border. towards the and, for bodies",Israeli Victims
https://archive.org/details/MSNBCW_20231011_040000_Alex_Wagner_Tonight#start/596/end/631,10/11/2023 4:10:11,10/11/2023,MSNBC,Alex Wagner Tonight,"they need to defend themselves. yeah, i was just noting, i mean, the president was very clear about what he thought of hamas'terrorism in slaughter of innocents. it was just the specific mention that democracies like the u.s. and israel are stronger and more secure when we act according to the rule of law.",Israeli Victims
https://archive.org/details/CNNW_20231011_030000_Laura_Coates_Live#start/2327/end/2362,10/11/2023 3:39:02,10/11/2023,CNN,Laura Coates Live,israeli children. so hamas slaughtering israeli children and women is not a new phenomenon. it has nothing to do with the blockade. it has everything to do with hamas's founding audiology and 35 years of slaughter and jews,Israeli Victims
https://archive.org/details/MSNBCW_20231011_030000_The_11th_Hour_With_Stephanie_Ruhle#start/1501/end/1536,10/11/2023 3:25:16,10/11/2023,MSNBC,The 11th Hour With Stephanie Ruhle,the israel defense forces. thank you for your patience. what can you tell us right now about the military response against hamas? our last guest walked us through the brutal reality of what these terror attacks have been like on civilians.,Israeli Victims
https://archive.org/details/CNNW_20231011_030000_Laura_Coates_Live#start/1176/end/1211,10/11/2023 3:19:51,10/11/2023,CNN,Laura Coates Live,"stick around, we'll unpack and great detail what is happening together. there is also a shocking report from reuters that said hamas fold israel for months as planned this brutal attack. all told tv for director of",Israeli Victims
https://archive.org/details/CNNW_20231011_020000_CNN_NewsNight_with_Abby_Phillip#start/297/end/332,10/11/2023 2:05:12,10/11/2023,CNN,CNN NewsNight with Abby Phillip,"all know, they launched this massive slaughter of more than 1000 people here in israel. and so they are really not too concerned about taking civilians lives. but certainly we have seen just",Israeli Victims
